Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::assign","7,857",0.07,0.01,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Query_Vector_Table",160,6.44,0.01,3.40,0.01,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Emplace_back_with_unused_capacity<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >","1,111",0.09,0.01,0.01,0.00,"Project_Valerian.exe",
"std::allocator<std::_Container_proxy>::allocator<std::_Container_proxy><char>","104,718",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<char>,std::_String_val<std::_Simple_types<char> >,1>::_Get_first","124,323",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >","9,589",0.31,0.01,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Render_Component",606,0.94,0.01,0.13,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::equal_range","5,427",7.20,0.01,0.11,0.00,"Project_Valerian.exe",
"Render_Component::Handle_Upper_Left_Wall_Quad","1,897",0.16,0.01,0.01,0.00,"Project_Valerian.exe",
"std::_Uninitialized_copy<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >","3,458",4.21,0.01,0.10,0.00,"Project_Valerian.exe",
"Game_Library::readCSVRow",98,2.44,0.01,2.10,0.01,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::operator=","2,539",0.06,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocate_traits::_Allocate","69,118",0.33,0.01,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Handle_Bottom_Left_Wall_Quad","1,897",0.11,0.01,0.01,0.00,"Project_Valerian.exe",
"Object::Init_Structure_From_Template",606,1.77,0.01,0.25,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Myfirst","6,635",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::_Myend","6,629",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Handle_Bottom_Right_Wall_Quad","1,897",0.10,0.01,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Handle_Upper_Right_Wall_Quad","1,897",0.12,0.01,0.01,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Mylast","6,471",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Ucopy<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *>","3,458",4.22,0.01,0.10,0.00,"Project_Valerian.exe",
"FC_ClearFont",15,0.01,0.01,0.07,0.05,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::c_str","3,633",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Myfirst","6,089",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Spritesheet::Draw",375,0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Kfn","17,949",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_String_alloc<std::_String_base_types<char,std::allocator<char> > >::_Move_alloc","2,258",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"_errno","3,584",0.01,0.01,0.00,0.00,"ucrtbased.dll",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::operator[]","4,244",0.04,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_String_alloc<std::_String_base_types<char,std::allocator<char> > >::_Copy_alloc","2,539",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Item::Item","48,640",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"malloc",532,0.01,0.01,0.00,0.00,"ucrtbased.dll",
"fgetc",17,0.01,0.01,0.04,0.04,"ucrtbased.dll",
"Spritesheet::is_init","35,008",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Getcomp","17,279",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >","30,470",2.53,0.01,0.01,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::~vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >","3,895",6.53,0.01,0.14,0.00,"Project_Valerian.exe",
"AI_Item_Component::AI_Item_Component",608,0.39,0.01,0.05,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::operator=","2,258",0.08,0.01,0.00,0.00,"Project_Valerian.exe",
"std::pair<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > >::pair<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > ><std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > &,std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > &,0>","5,427",0.13,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::_Vector_val<std::_Simple_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,1>::_Get_second","53,393",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::~_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >","28,520",0.23,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Container_proxy::_Container_proxy","61,145",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Emplace_back<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >","3,871",0.22,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Insert_at<std::pair<Coordinate const ,Tile> &,std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> *>",602,0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"operator new","109,085",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::construct<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::basic_string<char,std::char_traits<char>,std::allocator<char> > >","5,636",0.31,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Get_data","13,513",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Destroy","4,210",7.82,0.01,0.16,0.00,"Project_Valerian.exe",
"std::_Iterator_base12::_Getcont","54,938",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"`eh vector destructor iterator'",124,0.16,0.01,0.11,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Emplace_reallocate<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >",654,1.90,0.01,0.25,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::_Vector_val<std::_Simple_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,1>::_Compressed_pair<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::_Vector_val<std::_Simple_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,1><std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >","3,797",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::allocator<char> >","80,928",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::pair<std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,bool>::~pair<std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,bool>","8,904",0.08,0.01,0.00,0.00,"Project_Valerian.exe",
"?snextc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAEHXZ","9,463",0.01,0.01,0.00,0.00,"MSVCP140D.dll",
"std::_Uninitialized_move<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >",654,0.24,0.01,0.03,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::_Reallocate_for<<lambda_9366063389c5f42a00a5088cf24e69de>,char const *>",420,0.03,0.01,0.01,0.00,"Project_Valerian.exe",
"std::_Get_size_of_n<8>","61,159",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Tile::Return_Tile_Type_By_Layer","8,301",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"<lambda_9366063389c5f42a00a5088cf24e69de>::operator()",420,0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_move_al_unchecked<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >",654,0.23,0.01,0.03,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<char>,std::_String_val<std::_Simple_types<char> >,1>::_Get_first","49,900",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Buynode0",602,0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"Object::`default constructor closure'","3,000",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_String_val<std::_Simple_types<char> >::_Bxty::_Bxty","56,311",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::_Emplace_back<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > &>","3,360",5.05,0.01,0.13,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Getcomp","10,010",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Container_base12::_Container_base12","61,145",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::operator*","8,904",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<char>,std::_String_val<std::_Simple_types<char> >,1>::_Get_second","51,261",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Custom_Message::Custom_Message","1,760",0.24,0.01,0.01,0.00,"Project_Valerian.exe",
"std::addressof<std::_String_val<std::_Simple_types<char> > >","72,253",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Erase",603,0.01,0.01,0.86,0.00,"Project_Valerian.exe",
"std::getline<char,std::char_traits<char>,std::allocator<char> >",106,1.41,0.01,1.13,0.00,"Project_Valerian.exe",
"AI_Stats_Component::Get_Structure_Type","3,018",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Tile_Queue,std::allocator<Tile_Queue> > >::_Alloc_proxy",608,0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Create_Room_From_Data_File",1,1.25,0.01,105.49,0.46,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::capacity","4,864",0.03,0.01,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::size","6,213",0.03,0.01,0.00,0.00,"Project_Valerian.exe",
"std::char_traits<char>::length","7,858",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::char_traits<char>::move","9,977",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Unfancy<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >","75,674",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Get_data","9,625",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >","19,616",1.34,0.01,0.01,0.00,"Project_Valerian.exe",
"Render_Component::Draw","1,105",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"?rdbuf@?$basic_ios@DU?$char_traits@D@std@@@std@@QBEPAV?$basic_streambuf@DU?$char_traits@D@std@@@2@XZ","10,096",0.01,0.01,0.00,0.00,"MSVCP140D.dll",
"std::_Distance1<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > >","5,427",0.13,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::__autoclassinit2","11,456",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::pointer_traits<std::pair<Coordinate const ,Tile> *>::pointer_to","8,904",0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Iterator_base12::_Iterator_base12","34,441",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::Scene_Graph",1,0.01,0.00,0.98,0.42,"Project_Valerian.exe",
"FC_CreateSurface32",5,0.00,0.00,0.08,0.08,"Project_Valerian.exe",
"std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >::allocate","4,210",0.04,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Array::Add_Custom_Message",760,0.22,0.00,0.02,0.00,"Project_Valerian.exe",
"std::_String_alloc<std::_String_base_types<char,std::allocator<char> > >::_Swap_all",624,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::distance<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > >","5,427",0.33,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Unfancy<std::_Container_proxy>","61,145",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<int,std::allocator<int> > >::_Mylast","3,435",0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::Stamp_Room_From_Array",1,15.69,0.00,"1,326.90",0.39,"Project_Valerian.exe",
"std::vector<int,std::allocator<int> >::_Emplace_back_with_unused_capacity<int>",384,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_String_val<std::_Simple_types<char> >::_Bxty::~_Bxty","48,407",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
