Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Getcomp","34,558",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::get_Cursor_Pointer","63,116",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Spritesheet::is_init","36,156",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Get_data","16,734",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::end","11,306",0.10,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >","23,275",0.15,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::count","5,427",4.55,0.01,0.10,0.00,"Project_Valerian.exe",
"std::char_traits<char>::move","15,958",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<char> >::select_on_container_copy_construction","45,641",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,std::_Iterator_base12>::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,std::_Iterator_base12>","6,432",0.03,0.01,0.00,0.00,"Project_Valerian.exe",
"operator delete","72,435",0.74,0.01,0.00,0.00,"Project_Valerian.exe",
"std::map<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> > >::operator[]","10,645",6.87,0.01,0.08,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::operator[]","11,318",0.81,0.01,0.01,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::_Alloc_proxy","3,895",0.08,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::equal_range","5,427",1.69,0.01,0.04,0.00,"Project_Valerian.exe",
"Cursor::Get_Camera","62,940",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Iterator_base12::_Iterator_base12","42,120",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Debug_lt_pred<std::less<Coordinate> &,Coordinate const &,Coordinate const &>","12,661",0.03,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::_Orphan_all","8,444",0.05,0.01,0.00,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::c_str","9,209",0.03,0.01,0.00,0.00,"Project_Valerian.exe",
"std::pair<std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,bool>::pair<std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,bool><std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > &,bool,0>","9,984",1.38,0.01,0.02,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >","5,713",0.26,0.01,0.01,0.00,"Project_Valerian.exe",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::operator->","10,645",0.04,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::_Myend","12,339",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"Game_Library::is_null","41,088",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::_Free_proxy","3,895",0.09,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_String_alloc<std::_String_base_types<char,std::allocator<char> > >::_Copy_alloc","8,165",0.03,0.01,0.00,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::assign","8,048",0.06,0.01,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Buy","3,556",0.11,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Destroy_range<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >","8,420",3.75,0.01,0.05,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Tidy","3,895",3.73,0.01,0.11,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Get_data","13,513",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"`eh vector constructor iterator'",636,0.33,0.01,0.06,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::_Vector_val<std::_Simple_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,1>::_Get_first","26,080",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"strtol","3,584",0.01,0.01,0.00,0.00,"ucrtbased.dll",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >","15,300",0.87,0.01,0.01,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::__autoclassinit2","11,515",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Stamp","8,985",0.45,0.01,0.01,0.00,"Project_Valerian.exe",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::operator*","10,645",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >","9,770",0.24,0.01,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >","3,458",4.81,0.01,0.16,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::size","9,489",1.83,0.01,0.02,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::operator+=","9,463",0.06,0.01,0.00,0.00,"Project_Valerian.exe",
"Draw_System::Text_Instruction::~Text_Instruction","11,456",0.79,0.01,0.01,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::operator!=","8,294",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Min_value<unsigned int>","20,882",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_copy<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >","3,458",3.60,0.01,0.12,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >","6,448",1.04,0.01,0.02,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >::~_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >","22,348",0.10,0.01,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::get_Game_Renderer","35,076",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::__autoclassinit2","10,645",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::char_traits<char>::eq_int_type","19,165",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::char_traits<char>::length","8,049",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Game_Library::readCSVRow",98,1.74,0.01,2.10,0.01,"Project_Valerian.exe",
"remainder",78,0.01,0.01,0.01,0.01,"ucrtbased.dll",
"Tile::Return_Tile_Type_By_Layer","9,206",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Getcomp","11,869",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Blueprint_Slot::Blueprint_Slot","6,080",0.08,0.01,0.00,0.00,"Project_Valerian.exe",
"set_color_for_all_caches","5,610",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"std::map<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> > >::try_emplace<>","10,645",5.02,0.01,0.06,0.00,"Project_Valerian.exe",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >","9,984",1.37,0.01,0.02,0.00,"Project_Valerian.exe",
"Render_Component::Handle_Upper_Left_Wall_Quad","1,897",0.12,0.01,0.01,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::operator*","10,645",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::less<Coordinate>,std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,1>,1>::_Get_second","26,599",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Pocca<std::allocator<char> >","8,165",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::distance<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > >","5,427",1.14,0.01,0.02,0.00,"Project_Valerian.exe",
"Object::Init_Structure_From_Template",606,2.17,0.01,0.42,0.00,"Project_Valerian.exe",
"std::pointer_traits<std::pair<Coordinate const ,Tile> *>::pointer_to","10,645",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"_errno","3,584",0.01,0.01,0.00,0.00,"ucrtbased.dll",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Get_data","9,625",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::pair<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > >::pair<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > ><std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > &,std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > &,0>","5,427",0.10,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,1>::_Get_second","24,612",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Equipment_Slot::Equipment_Slot","6,080",0.18,0.01,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Handle_Bottom_Left_Wall_Quad","1,897",0.09,0.01,0.01,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::construct<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::basic_string<char,std::char_traits<char>,std::allocator<char> > >","5,636",0.26,0.01,0.01,0.00,"Project_Valerian.exe",
"Game_Library::is_wall","29,056",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Handle_Bottom_Right_Wall_Quad","1,897",0.10,0.01,0.01,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::max_size","4,864",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Handle_Upper_Right_Wall_Quad","1,897",0.11,0.01,0.01,0.00,"Project_Valerian.exe",
"fgetc",17,0.01,0.01,0.04,0.04,"ucrtbased.dll",
"std::pair<std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,bool>::~pair<std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,bool>","10,645",1.80,0.01,0.02,0.00,"Project_Valerian.exe",
"FC_Draw","5,610",0.19,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,std::_Iterator_base12>::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,std::_Iterator_base12>","15,300",0.87,0.01,0.01,0.00,"Project_Valerian.exe",
"std::addressof<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >","23,937",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::Return_Neighboring_Tiles",603,8.60,0.01,1.69,0.00,"Project_Valerian.exe",
"UI_Component_Generic::Draw","2,656",0.20,0.01,0.01,0.00,"Project_Valerian.exe",
"std::_Distance1<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > >","5,427",0.10,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::_Getal","8,322",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::numeric_limits<int>::max","18,711",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::_Myend","6,629",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::get_Game_Library","14,167",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"set_color","5,610",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::stoi","3,584",0.03,0.01,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::size","6,213",0.03,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Insert_hint<std::pair<Coordinate const ,Tile> &,std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> *>",661,0.07,0.01,0.01,0.00,"Project_Valerian.exe",
"Animation_State::Animation_State","13,320",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Draw_System::Add_Text_Job_To_Render_Cycle","5,478",0.24,0.01,0.01,0.00,"Project_Valerian.exe",
"std::_Unfancy<char>","16,770",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::less<Coordinate>,std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1>,1>::_Get_first","34,558",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::_Vector_alloc<std::_Vec_base_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > ><std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,void>","3,797",0.09,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Myfirst","6,635",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Mylast","6,471",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Draw_System::Draw_Spritesheet_Directly","9,150",0.25,0.01,0.00,0.00,"Project_Valerian.exe",
"?snextc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAEHXZ","9,463",0.01,0.01,0.00,0.00,"MSVCP140D.dll",
"fclose",8,0.01,0.01,0.08,0.08,"ucrtbased.dll",
"std::_Max_value<unsigned int>","13,593",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
