Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"std::pair<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > >::pair<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > ><std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > &,std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > &,0>","5,427",0.14,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<char>,std::_String_val<std::_Simple_types<char> >,1>::_Get_second","51,261",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::count","5,427",6.38,0.01,0.10,0.00,"Project_Valerian.exe",
"Render_Component::Handle_Upper_Left_Wall_Quad","1,897",0.18,0.01,0.01,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::operator!=","8,294",0.03,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_copy<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >","3,458",4.48,0.01,0.11,0.00,"Project_Valerian.exe",
"std::forward<std::basic_string<char,std::char_traits<char>,std::allocator<char> > &>","64,206",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Unfancy<std::_Container_proxy>","61,145",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Kfn","17,949",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Handle_Bottom_Left_Wall_Quad","1,897",0.14,0.01,0.01,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::_Vector_alloc<std::_Vec_base_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > ><std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,void>","3,797",0.13,0.01,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Handle_Upper_Right_Wall_Quad","1,897",0.14,0.01,0.01,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >","6,257",1.56,0.01,0.02,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >","9,589",0.38,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::equal_range","5,427",3.14,0.01,0.05,0.00,"Project_Valerian.exe",
"std::_String_val<std::_Simple_types<char> >::_Bxty::~_Bxty","46,472",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::operator*","8,904",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"strtol","3,584",0.01,0.01,0.00,0.00,"ucrtbased.dll",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >","19,611",0.20,0.01,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Handle_Bottom_Right_Wall_Quad","1,897",1.79,0.01,0.08,0.00,"Project_Valerian.exe",
"std::_Destroy_range<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >","8,420",8.19,0.01,0.08,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::max_size","4,864",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Getcomp","17,279",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::char_traits<char>::move","9,977",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::operator+=","9,463",0.09,0.01,0.00,0.00,"Project_Valerian.exe",
"Equipment_Slot::Equipment_Slot","6,080",0.26,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::_Container_proxy> >::destroy<std::_Container_proxy>","50,667",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Game_Library::readCSVRow",98,4.31,0.01,3.66,0.01,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Get_data","13,513",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::_Myend","6,629",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::__autoclassinit2","11,456",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Object::Init_Structure_From_Template",606,2.71,0.01,0.37,0.00,"Project_Valerian.exe",
"std::char_traits<char>::length","7,857",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"malloc",517,0.01,0.01,0.00,0.00,"ucrtbased.dll",
"Render_Component::Render_Component",606,1.21,0.01,0.17,0.00,"Project_Valerian.exe",
"std::_Iterator_base12::_Iterator_base12","34,436",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Spritesheet::Draw",375,0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Tile::Return_Tile_Type_By_Layer","8,301",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::construct<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::basic_string<char,std::char_traits<char>,std::allocator<char> > >","5,636",2.15,0.01,0.03,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::operator=","2,539",0.07,0.01,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Stamp","8,985",2.30,0.01,0.02,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Emplace_back<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >","3,871",1.87,0.01,0.04,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Insert_hint<std::pair<Coordinate const ,Tile> &,std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> *>",602,0.10,0.01,0.01,0.00,"Project_Valerian.exe",
"_errno","3,584",0.01,0.01,0.00,0.00,"ucrtbased.dll",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Mylast","6,471",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::Return_Neighboring_Tiles",603,9.84,0.01,1.36,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<char> >::select_on_container_copy_construction","34,751",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Getcomp","10,010",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Myfirst","6,635",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Emplace_back_with_unused_capacity<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >","1,111",0.29,0.01,0.02,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Ucopy<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *>","3,458",4.50,0.01,0.11,0.00,"Project_Valerian.exe",
"?snextc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAEHXZ","9,463",0.01,0.01,0.00,0.00,"MSVCP140D.dll",
"Blueprint_Slot::Blueprint_Slot","6,080",0.10,0.01,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::get_Game_Renderer","34,912",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::pointer_traits<std::pair<Coordinate const ,Tile> *>::pointer_to","8,904",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >","8,302",0.10,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Min_value<unsigned int>","20,130",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::operator*","8,904",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >","7,650",0.07,0.01,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::operator[]","4,244",0.04,0.01,0.00,0.00,"Project_Valerian.exe",
"std::map<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> > >::try_emplace<>","8,904",4.84,0.01,0.05,0.00,"Project_Valerian.exe",
"std::distance<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > >","5,427",0.37,0.01,0.01,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Myfirst","6,089",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Get_data","9,625",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Game_Library::is_null","40,935",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Query_Vector_Table",160,6.46,0.01,3.36,0.00,"Project_Valerian.exe",
"fgetc",17,0.01,0.01,0.04,0.04,"ucrtbased.dll",
"std::_Compressed_pair<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::_Vector_val<std::_Simple_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,1>::_Compressed_pair<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::_Vector_val<std::_Simple_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,1><std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >","3,797",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::char_traits<char>::eq_int_type","19,165",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::c_str","3,633",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::operator=","2,258",0.10,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::__autoclassinit2","8,904",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Destroy","4,210",8.20,0.01,0.16,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::_Vector_val<std::_Simple_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,1>::_Get_first","26,080",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Distance1<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > >","5,427",0.15,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::_Getal","8,322",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_String_alloc<std::_String_base_types<char,std::allocator<char> > >::_Move_alloc","2,258",0.02,0.01,0.00,0.00,"Project_Valerian.exe",
"Custom_Message::Custom_Message","1,760",0.29,0.01,0.01,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::size","6,213",0.04,0.01,0.00,0.00,"Project_Valerian.exe",
"std::getline<char,std::char_traits<char>,std::allocator<char> >",106,0.28,0.01,0.22,0.00,"Project_Valerian.exe",
"std::_String_alloc<std::_String_base_types<char,std::allocator<char> > >::_Copy_alloc","2,539",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"?rdbuf@?$basic_ios@DU?$char_traits@D@std@@@std@@QBEPAV?$basic_streambuf@DU?$char_traits@D@std@@@2@XZ","10,091",0.01,0.01,0.00,0.00,"MSVCP140D.dll",
"AI_Item_Component::AI_Item_Component",608,0.42,0.01,0.06,0.00,"Project_Valerian.exe",
"fclose",8,0.01,0.01,0.06,0.06,"ucrtbased.dll",
"std::pair<std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,bool>::~pair<std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,bool>","8,904",0.09,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::_Emplace_back<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > &>","3,360",5.96,0.01,0.15,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::less<Coordinate>,std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,1>,1>::_Get_second","22,026",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::capacity","4,864",0.03,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,1>::_Get_second","20,820",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<int,std::allocator<int> > >::_Get_data","8,013",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::_Max_value<unsigned int>","13,263",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"operator delete","57,622",0.28,0.01,0.00,0.00,"Project_Valerian.exe",
"AI_Stats_Component::Get_Structure_Type","3,018",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::~vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >","3,895",8.24,0.01,0.18,0.00,"Project_Valerian.exe",
"Render_Component::Build_Wall_Multisprite","1,897",2.43,0.01,0.11,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Emplace_reallocate<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >",654,2.27,0.01,0.29,0.00,"Project_Valerian.exe",
"Animation_State::Animation_State","13,220",0.01,0.01,0.00,0.00,"Project_Valerian.exe",
